app_key,app_type,app_type_label,feature,feature_label,source,routed_app_types,flag,confidence,evidence,llm_sub_code,llm_cognitive_primary,llm_cognitive_secondary,llm_cognitive_tertiary,uncertain,llm_uncertainty_note,core_cluster,customisation_blacklist,customisation_whitelist,customisation_other_control,llm_notes
ios:id941222646,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct,0,0.9,"No mention of recording, displaying, or visualising usage or session data.",,,,,0,,0,0,0,,"The app is a meditation and mindfulness tool without any blocking, tracking, goal-setting, reward, or scheduling features related to digital self-control. It does not restrict device or app usage or provide self-control mechanisms as defined by the DSCT taxonomy."
ios:id941222646,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,planners,Planners,goal_planning,Goal Planning,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,planners,Planners,prioritisation,Prioritisation,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,planners,Planners,project_planning,Project Planning,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,planners,Planners,task_management,Task Management,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id941222646,planners,Planners,time_blocking,Time Blocking,Project extension,dsct,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id953426154,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct;habit_apps;planners,0,0.95,"The app is a Pomodoro timer that helps manage tasks and breaks but does not block or restrict access to apps, websites, or device functions.",,,,,0,,0,0,0,,"The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress monitoring but lacks reward/punishment, blocking, override friction, emergency access, or scheduling features."
ios:id953426154,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of user customization of block lists, allowed apps/sites, or custom focus rules.",,,,,0,,0,0,0,,"The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress monitoring but lacks reward/punishment, blocking, override friction, emergency access, or scheduling features."
ios:id953426154,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct;habit_apps;planners,0,0.95,"No evidence of emergency bypass, pause, or temporary unlock features.",,,,,0,,0,0,0,,"The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress monitoring but lacks reward/punishment, blocking, override friction, emergency access, or scheduling features."
ios:id953426154,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct;habit_apps;planners,1,0.95,"Users can create and manage tasks, set daily goals for completed intervals, and plan intervals needed for task completion.","Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,0,,1,0,0,,"The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress monitoring but lacks reward/punishment, blocking, override friction, emergency access, or scheduling features."
ios:id953426154,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct;habit_apps;planners,0,0.95,"No evidence of effortful tasks, passwords, delays, or costs to override or disable restrictions.",,,,,0,,0,0,0,,"The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress monitoring but lacks reward/punishment, blocking, override friction, emergency access, or scheduling features."
ios:id953426154,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,dsct;habit_apps;planners,0,0.95,"No evidence of points, streaks, badges, penalties, or other reward/punishment mechanisms is present.",,,,,0,,0,0,0,,"The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress monitoring but lacks reward/punishment, blocking, override friction, emergency access, or scheduling features."
ios:id953426154,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct;habit_apps;planners,0,0.9,No evidence of scheduling blocking or automatic focus periods; users manually start and pause intervals.,,,,,0,,0,0,0,,"The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress monitoring but lacks reward/punishment, blocking, override friction, emergency access, or scheduling features."
ios:id953426154,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct;habit_apps;planners,1,1.0,"The app tracks progress throughout the day, week, or custom period and provides detailed reports to monitor progress, including completed intervals and accuracy.",Record usage history,Conscious goals and self-monitoring,,,0,,1,0,0,,"The app is a Pomodoro timer with task management and progress tracking but does not block or restrict access to apps or websites. It supports explicit goal setting and progress monitoring but lacks reward/punishment, blocking, override friction, emergency access, or scheduling features."
ios:id953426154,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of social accountability, sharing, groups, friends, coaches, or community support",,,,,0,,0,0,0,,"The app focuses on task and interval tracking with reminders and detailed progress reports but lacks explicit features for streaks, routine building, or social accountability."
ios:id953426154,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;habit_apps;planners,1,0.9,View detailed reports to monitor your progress; reports section is fantastic,Habit analytics,,,,0,,0,0,0,,"The app focuses on task and interval tracking with reminders and detailed progress reports but lacks explicit features for streaks, routine building, or social accountability."
ios:id953426154,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;habit_apps;planners,1,0.85,"Interactive notifications, variety of alarm sounds, adjustable volume for alarms",Habit reminders,,,,0,,0,0,0,,"The app focuses on task and interval tracking with reminders and detailed progress reports but lacks explicit features for streaks, routine building, or social accountability."
ios:id953426154,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;habit_apps;planners,1,0.9,"Create tasks, track progress throughout the day, week or custom period; plan intervals needed for task completion and track accuracy",Daily habit tracking,,,,0,,0,0,0,,"The app focuses on task and interval tracking with reminders and detailed progress reports but lacks explicit features for streaks, routine building, or social accountability."
ios:id953426154,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of morning/evening routines, habit stacks, or structured daily workflows",,,,,0,,0,0,0,,"The app focuses on task and interval tracking with reminders and detailed progress reports but lacks explicit features for streaks, routine building, or social accountability."
ios:id953426154,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of streak counts, consecutive completion records, or habit chains",,,,,0,,0,0,0,,"The app focuses on task and interval tracking with reminders and detailed progress reports but lacks explicit features for streaks, routine building, or social accountability."
ios:id953426154,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct;habit_apps;planners,1,0.85,"Add due dates to tasks; track progress throughout the day, week or custom period",Due dates and scheduling,,,,0,,0,0,0,,"Prioritisation is supported only via integration with Focus Matrix app, not natively. No evidence of project planning features such as Kanban or workflows."
ios:id953426154,planners,Planners,goal_planning,Goal Planning,Project extension,dsct;habit_apps;planners,1,0.8,Set a daily goal for completed intervals; view detailed reports to monitor progress,Set daily goals for completed intervals,,,,0,,0,0,0,,"Prioritisation is supported only via integration with Focus Matrix app, not natively. No evidence of project planning features such as Kanban or workflows."
ios:id953426154,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct;habit_apps;planners,1,0.85,Add notes to tasks; organize tasks with tags and filters,Notes attached to tasks,,,,0,,0,0,0,,"Prioritisation is supported only via integration with Focus Matrix app, not natively. No evidence of project planning features such as Kanban or workflows."
ios:id953426154,planners,Planners,prioritisation,Prioritisation,Project extension,dsct;habit_apps;planners,1,0.7,Integration with Focus Matrix to manage tasks using urgent/important principle,Integration with Focus Matrix for urgent/important task management,,,,1,"Prioritisation feature is via integration with another app, not native",0,0,0,,"Prioritisation is supported only via integration with Focus Matrix app, not natively. No evidence of project planning features such as Kanban or workflows."
ios:id953426154,planners,Planners,project_planning,Project Planning,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of project boards, Kanban, workflows, or multi-step project planning",,,,,0,,0,0,0,,"Prioritisation is supported only via integration with Focus Matrix app, not natively. No evidence of project planning features such as Kanban or workflows."
ios:id953426154,planners,Planners,task_management,Task Management,Project extension,dsct;habit_apps;planners,1,0.9,Create and manage tasks; add notes and due dates to tasks; organize tasks with tags and filters,Task list or to-do planning,,,,0,,0,0,0,,"Prioritisation is supported only via integration with Focus Matrix app, not natively. No evidence of project planning features such as Kanban or workflows."
ios:id953426154,planners,Planners,time_blocking,Time Blocking,Project extension,dsct;habit_apps;planners,1,0.95,"Breaking up tasks into discrete intervals separated by breaks; plan intervals needed for task completion; start, pause, skip intervals",Time blocking with Pomodoro intervals,,,,0,,0,0,0,,"Prioritisation is supported only via integration with Focus Matrix app, not natively. No evidence of project planning features such as Kanban or workflows."
ios:id964890124,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct;habit_apps,1,0.9,User sets a time to not use phone and starts a session; app mutes phone and encourages not using it; user cannot use phone without breaking the session; described as a digital detox app that helps take a break from phone use.,Block access entirely,Prevent non-conscious habits,,,0,,1,0,0,,"App uses Pomodoro technique to block phone use during sessions (block_removal). It tracks and visualizes focus time and achievements (self_tracking). It requires users to set focus time goals and select categories (goal_advancement). It rewards users by feeding a virtual avatar (reward_punishment). No evidence found for custom rules, override friction, emergency access, or scheduling beyond single sessions."
ios:id964890124,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct;habit_apps,0,0.7,"No evidence of user customization of block lists, allowed apps/sites, or schedules.",,,,,0,No mention of custom block lists or rules.,0,0,0,,"App uses Pomodoro technique to block phone use during sessions (block_removal). It tracks and visualizes focus time and achievements (self_tracking). It requires users to set focus time goals and select categories (goal_advancement). It rewards users by feeding a virtual avatar (reward_punishment). No evidence found for custom rules, override friction, emergency access, or scheduling beyond single sessions."
ios:id964890124,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct;habit_apps,0,0.6,"No mention of emergency bypass, pause, or temporary unlock features.",,,,,0,No evidence of emergency access features.,0,0,0,,"App uses Pomodoro technique to block phone use during sessions (block_removal). It tracks and visualizes focus time and achievements (self_tracking). It requires users to set focus time goals and select categories (goal_advancement). It rewards users by feeding a virtual avatar (reward_punishment). No evidence found for custom rules, override friction, emergency access, or scheduling beyond single sessions."
ios:id964890124,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct;habit_apps,1,0.9,Users select a category to focus on and set the time they do not want to use the phone; app reminds users of the goal to focus and not use phone during session.,"Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,0,,1,0,0,,"App uses Pomodoro technique to block phone use during sessions (block_removal). It tracks and visualizes focus time and achievements (self_tracking). It requires users to set focus time goals and select categories (goal_advancement). It rewards users by feeding a virtual avatar (reward_punishment). No evidence found for custom rules, override friction, emergency access, or scheduling beyond single sessions."
ios:id964890124,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct;habit_apps,0,0.6,"No explicit mention of password, delay, or effortful tasks to override blocks; user reviews mention issues with muting but no override friction described.",,,,,0,No clear override friction mechanisms described.,0,0,0,,"App uses Pomodoro technique to block phone use during sessions (block_removal). It tracks and visualizes focus time and achievements (self_tracking). It requires users to set focus time goals and select categories (goal_advancement). It rewards users by feeding a virtual avatar (reward_punishment). No evidence found for custom rules, override friction, emergency access, or scheduling beyond single sessions."
ios:id964890124,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,dsct;habit_apps,1,0.9,Users feed a cute avatar with focus time to keep it happy; app motivates users by rewarding overcoming the challenge of not using phone; avatar acts as a lifeform reward.,"Virtual coins, badges, plants, pets, levels, or penalties connected to self-control behaviour",Expected value of control: Reward,,,0,,1,0,0,,"App uses Pomodoro technique to block phone use during sessions (block_removal). It tracks and visualizes focus time and achievements (self_tracking). It requires users to set focus time goals and select categories (goal_advancement). It rewards users by feeding a virtual avatar (reward_punishment). No evidence found for custom rules, override friction, emergency access, or scheduling beyond single sessions."
ios:id964890124,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct;habit_apps,0,0.7,Users set a single focus session time but no evidence of recurring or automatic schedules or blocking routines.,,,,,0,No evidence of scheduling or recurring blocking.,0,0,0,,"App uses Pomodoro technique to block phone use during sessions (block_removal). It tracks and visualizes focus time and achievements (self_tracking). It requires users to set focus time goals and select categories (goal_advancement). It rewards users by feeding a virtual avatar (reward_punishment). No evidence found for custom rules, override friction, emergency access, or scheduling beyond single sessions."
ios:id964890124,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct;habit_apps,1,0.95,"App provides detailed statistics, tracks daily, weekly, monthly, yearly achievements, and shows overview by category; users can manage focus time and see progress.",Record usage history,Conscious goals and self-monitoring,,,0,,1,0,0,,"App uses Pomodoro technique to block phone use during sessions (block_removal). It tracks and visualizes focus time and achievements (self_tracking). It requires users to set focus time goals and select categories (goal_advancement). It rewards users by feeding a virtual avatar (reward_punishment). No evidence found for custom rules, override friction, emergency access, or scheduling beyond single sessions."
ios:id964890124,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct;habit_apps,0,0.8,"No mention of social accountability, sharing, groups, friends, coaches, or community support",,,,,0,,0,0,0,,"App focuses on digital detox and tracking focus time with statistics but lacks evidence for streaks, routine building, reminders, or social accountability features."
ios:id964890124,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;habit_apps,1,0.9,Manage your own focus time with detailed and insightful statistics; see overview splitted by category,Habit analytics and progress charts,,,,0,,0,0,0,,"App focuses on digital detox and tracking focus time with statistics but lacks evidence for streaks, routine building, reminders, or social accountability features."
ios:id964890124,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;habit_apps,0,0.8,"No mention of reminders, notifications, nudges, or habit prompts",,,,,0,,0,0,0,,"App focuses on digital detox and tracking focus time with statistics but lacks evidence for streaks, routine building, reminders, or social accountability features."
ios:id964890124,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;habit_apps,1,0.9,"Keep track of your progress via detailed statistics; track your daily, weekly, monthly and yearly achievements",Daily habit tracking,,,,0,,0,0,0,,"App focuses on digital detox and tracking focus time with statistics but lacks evidence for streaks, routine building, reminders, or social accountability features."
ios:id964890124,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct;habit_apps,0,0.8,"No mention of routines, habit stacks, or structured daily workflows",,,,,0,,0,0,0,,"App focuses on digital detox and tracking focus time with statistics but lacks evidence for streaks, routine building, reminders, or social accountability features."
ios:id964890124,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct;habit_apps,0,0.8,"No mention of streak counts, consecutive completion records, or habit chains",,,,,0,,0,0,0,,"App focuses on digital detox and tracking focus time with statistics but lacks evidence for streaks, routine building, reminders, or social accountability features."
ios:id964890124,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct;habit_apps,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id964890124,planners,Planners,goal_planning,Goal Planning,Project extension,dsct;habit_apps,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id964890124,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct;habit_apps,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id964890124,planners,Planners,prioritisation,Prioritisation,Project extension,dsct;habit_apps,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id964890124,planners,Planners,project_planning,Project Planning,Project extension,dsct;habit_apps,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id964890124,planners,Planners,task_management,Task Management,Project extension,dsct;habit_apps,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id964890124,planners,Planners,time_blocking,Time Blocking,Project extension,dsct;habit_apps,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id966057213,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct;habit_apps;planners,0,0.95,"No evidence that the app blocks or restricts access to apps, websites, or device functions; it only provides a Pomodoro timer and task management.",,,,,0,,0,0,0,,"The app does not block or restrict access to apps or websites, so block_removal is false. It provides detailed tracking and reporting of focus time and tasks, explicit goal setting and reminders, and scheduling of tasks and focus sessions. No reward or punishment mechanisms or override friction features are described."
ios:id966057213,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct;habit_apps;planners,0,0.9,"No evidence that users can customize block lists, allowed apps/sites, or focus rules.",,,,,0,,0,0,0,,"The app does not block or restrict access to apps or websites, so block_removal is false. It provides detailed tracking and reporting of focus time and tasks, explicit goal setting and reminders, and scheduling of tasks and focus sessions. No reward or punishment mechanisms or override friction features are described."
ios:id966057213,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct;habit_apps;planners,0,0.9,"No evidence of emergency bypass, pause, or temporary unlock features.",,,,,0,,0,0,0,,"The app does not block or restrict access to apps or websites, so block_removal is false. It provides detailed tracking and reporting of focus time and tasks, explicit goal setting and reminders, and scheduling of tasks and focus sessions. No reward or punishment mechanisms or override friction features are described."
ios:id966057213,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct;habit_apps;planners,1,0.9,"Users can set tasks, reminders, recurring due dates, estimated Pomodoro numbers (workload goals), and the app helps organize and prioritize tasks.","Ask users to set explicit goals, such as time goals or task goals",Conscious goals and self-monitoring,,,0,,1,0,0,,"The app does not block or restrict access to apps or websites, so block_removal is false. It provides detailed tracking and reporting of focus time and tasks, explicit goal setting and reminders, and scheduling of tasks and focus sessions. No reward or punishment mechanisms or override friction features are described."
ios:id966057213,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct;habit_apps;planners,0,0.9,"No evidence of effortful tasks, passwords, delays, or costs to override restrictions.",,,,,0,,0,0,0,,"The app does not block or restrict access to apps or websites, so block_removal is false. It provides detailed tracking and reporting of focus time and tasks, explicit goal setting and reminders, and scheduling of tasks and focus sessions. No reward or punishment mechanisms or override friction features are described."
ios:id966057213,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,dsct;habit_apps;planners,0,0.95,"No mention of points, streaks, badges, leaderboards, or other reward/punishment mechanisms linked to self-control behavior.",,,,,0,,0,0,0,,"The app does not block or restrict access to apps or websites, so block_removal is false. It provides detailed tracking and reporting of focus time and tasks, explicit goal setting and reminders, and scheduling of tasks and focus sessions. No reward or punishment mechanisms or override friction features are described."
ios:id966057213,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct;habit_apps;planners,1,0.9,"The app supports scheduling tasks, recurring due dates, and reminders, which schedule focus sessions and task management.",Schedule blocking,Conscious goals and self-monitoring,,,0,,1,0,0,,"The app does not block or restrict access to apps or websites, so block_removal is false. It provides detailed tracking and reporting of focus time and tasks, explicit goal setting and reminders, and scheduling of tasks and focus sessions. No reward or punishment mechanisms or override friction features are described."
ios:id966057213,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct;habit_apps;planners,1,0.95,"The app records and displays detailed statistics of time distribution, tasks completed, reports, Gantt charts, trend charts, and calendar views of tracked time.",Record usage history,Conscious goals and self-monitoring,,,0,,1,0,0,,"The app does not block or restrict access to apps or websites, so block_removal is false. It provides detailed tracking and reporting of focus time and tasks, explicit goal setting and reminders, and scheduling of tasks and focus sessions. No reward or punishment mechanisms or override friction features are described."
ios:id966057213,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct;habit_apps;planners,0,0.9,"No mention of social accountability, sharing, groups, or community support",,,,,0,,0,0,0,,"The app supports habit tracking via recurring tasks, reminders, and habit analytics through reports. No evidence of streaks, routine building, or accountability features."
ios:id966057213,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;habit_apps;planners,1,0.9,"Detailed statistics, Gantt chart, trend chart of completed To Do and focus time",Reports with statistics and trend charts,,,,0,,0,0,0,,"The app supports habit tracking via recurring tasks, reminders, and habit analytics through reports. No evidence of streaks, routine building, or accountability features."
ios:id966057213,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;habit_apps;planners,1,0.9,Setting reminders for important tasks and pomodoro timer alarms and notifications,Reminders for tasks and pomodoro alarms,,,,0,,0,0,0,,"The app supports habit tracking via recurring tasks, reminders, and habit analytics through reports. No evidence of streaks, routine building, or accountability features."
ios:id966057213,habit_apps,Habit Apps,habit_tracking,Habit Tracking,Project extension,dsct;habit_apps;planners,1,0.9,Tasks Management includes Habit Tracker and recurring tasks like 'Every Monday',Recurring tasks with habit tracker,,,,0,,0,0,0,,"The app supports habit tracking via recurring tasks, reminders, and habit analytics through reports. No evidence of streaks, routine building, or accountability features."
ios:id966057213,habit_apps,Habit Apps,routine_builder,Routine Builder,Project extension,dsct;habit_apps;planners,0,0.9,"No explicit support for routines, habit stacks, or structured daily workflows",,,,,0,,0,0,0,,"The app supports habit tracking via recurring tasks, reminders, and habit analytics through reports. No evidence of streaks, routine building, or accountability features."
ios:id966057213,habit_apps,Habit Apps,streaks,Streaks,Project extension,dsct;habit_apps;planners,0,0.9,No mention of streak counts or consecutive completion records,,,,,0,,0,0,0,,"The app supports habit tracking via recurring tasks, reminders, and habit analytics through reports. No evidence of streaks, routine building, or accountability features."
ios:id966057213,planners,Planners,calendar_scheduling,Calendar/Scheduling,Project extension,dsct;habit_apps;planners,1,0.9,"Lists, calendar events, reminders, recurring due dates, daily/weekly/monthly report in calendar view",Calendar and scheduling support,,,,0,,0,0,0,,All approved planner features are clearly evidenced in the app description.
ios:id966057213,planners,Planners,goal_planning,Goal Planning,Project extension,dsct;habit_apps;planners,1,0.85,"Estimate Pomodoro number as workload or goal, manage goals with synchronization, progress reports",Goal setting and progress tracking,,,,0,,0,0,0,,All approved planner features are clearly evidenced in the app description.
ios:id966057213,planners,Planners,notes_knowledge,Notes/Knowledge Management,Project extension,dsct;habit_apps;planners,1,0.8,Note feature to record more detailed information about tasks,Notes support,,,,0,,0,0,0,,All approved planner features are clearly evidenced in the app description.
ios:id966057213,planners,Planners,prioritisation,Prioritisation,Project extension,dsct;habit_apps;planners,1,0.9,"Task priority with color-coded priority levels, highlight important tasks",Task prioritisation,,,,0,,0,0,0,,All approved planner features are clearly evidenced in the app description.
ios:id966057213,planners,Planners,project_planning,Project Planning,Project extension,dsct;habit_apps;planners,1,0.85,"Tasks and projects organization, subtasks, checklist, project time distribution statistics",Project and subtask support,,,,0,,0,0,0,,All approved planner features are clearly evidenced in the app description.
ios:id966057213,planners,Planners,task_management,Task Management,Project extension,dsct;habit_apps;planners,1,0.95,"Capture and organize tasks into todo lists, task organizer, reminders, subtasks, checklist, task priority",Task list or to-do planning,,,,0,,0,0,0,,All approved planner features are clearly evidenced in the app description.
ios:id966057213,planners,Planners,time_blocking,Time Blocking,Project extension,dsct;habit_apps;planners,1,0.95,"Pomodoro timer with customizable focus and break lengths, focus sessions, time tracking",Pomodoro timer for focus blocks,,,,0,,0,0,0,,All approved planner features are clearly evidenced in the app description.
ios:id966415847,dsct,Digital Self-Control Tools,block_removal,Block/Removal,Lyngs et al.,dsct;planners,0,0.95,"The app is a customizable countdown timer for work and break sessions but does not block or restrict access to apps, websites, or device functions.",,,,,0,,0,0,0,,The app is a customizable Pomodoro-style timer that tracks completed sessions and displays countdowns but does not block apps/sites or provide explicit goal reminders or rewards.
ios:id966415847,dsct,Digital Self-Control Tools,custom_rules,Custom Rules,Project extension,dsct;planners,0,0.9,"No evidence of user customization of block lists, allowed apps/sites, or focus rules is provided.",,,,,0,,0,0,0,,The app is a customizable Pomodoro-style timer that tracks completed sessions and displays countdowns but does not block apps/sites or provide explicit goal reminders or rewards.
ios:id966415847,dsct,Digital Self-Control Tools,emergency_access,Emergency Access,Project extension,dsct;planners,0,0.9,"No evidence of emergency bypass, pause, or temporary unlock features beyond normal pause/stop controls.",,,,,0,,0,0,0,,The app is a customizable Pomodoro-style timer that tracks completed sessions and displays countdowns but does not block apps/sites or provide explicit goal reminders or rewards.
ios:id966415847,dsct,Digital Self-Control Tools,goal_advancement,Goal-Advancement,Lyngs et al.,dsct;planners,0,0.9,"No explicit goal setting, task reminders, or comparison of behaviour against user-set goals is described.",,,,,0,,0,0,0,,The app is a customizable Pomodoro-style timer that tracks completed sessions and displays countdowns but does not block apps/sites or provide explicit goal reminders or rewards.
ios:id966415847,dsct,Digital Self-Control Tools,override_friction,Override Friction,Project extension,dsct;planners,0,0.9,"No mention of effortful tasks, passwords, delays, or restrictions to override or disable the timer or any blocking.",,,,,0,,0,0,0,,The app is a customizable Pomodoro-style timer that tracks completed sessions and displays countdowns but does not block apps/sites or provide explicit goal reminders or rewards.
ios:id966415847,dsct,Digital Self-Control Tools,reward_punishment,Reward/Punishment,Lyngs et al.,dsct;planners,0,0.95,"No points, streaks, badges, penalties, or other reward/punishment mechanisms are mentioned.",,,,,0,,0,0,0,,The app is a customizable Pomodoro-style timer that tracks completed sessions and displays countdowns but does not block apps/sites or provide explicit goal reminders or rewards.
ios:id966415847,dsct,Digital Self-Control Tools,scheduling,Scheduling,Project extension,dsct;planners,0,0.9,No automatic or recurring scheduling of blocking or focus sessions is described; timer lengths are user-customizable but no schedule is mentioned.,,,,,0,,0,0,0,,The app is a customizable Pomodoro-style timer that tracks completed sessions and displays countdowns but does not block apps/sites or provide explicit goal reminders or rewards.
ios:id966415847,dsct,Digital Self-Control Tools,self_tracking,Self-Tracking,Lyngs et al.,dsct;planners,1,0.95,The app shows daily and all-time completed work session stats and displays a countdown timer for work and break intervals.,Display a timer or countdown,Conscious goals and self-monitoring,,,0,,1,0,0,,The app is a customizable Pomodoro-style timer that tracks completed sessions and displays countdowns but does not block apps/sites or provide explicit goal reminders or rewards.
ios:id966415847,habit_apps,Habit Apps,accountability,Accountability,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id966415847,habit_apps,Habit Apps,habit_analytics,Habit Analytics,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
ios:id966415847,habit_apps,Habit Apps,habit_reminders,Habit Reminders,Project extension,dsct;planners,0,0.0,Feature not classified because this app was not routed to that app area.,,,,,0,,0,0,0,,
